category,rating,label,text,validity
Movies_and_TV_5,4,OR,"I don't normally watch movies with subtitles but am glad I did this one.  It was surprisingly good and as a sci-fi/fantasy fan I like the premise of the story.  If you don't mind the subtitles and want to see something a little different, I recommend this film.",0
Movies_and_TV_5,5,OR,"The Jeffersons is one of the funniest shows ever made. I bought the Complete First Season from Amazon.com a few weeks ago, and I just love it. I hope that the other ten seasons are released on DVD. If you havne't seen the Jeffersons yet, then I suggest watching it.",0
Movies_and_TV_5,4,OR,"This was pretty cool, i liked the cgi effects, the story was cool, acting was great. farwarning gotta read subtitles really fast was only con, and also no english dub. but it states that there isnt. pretty neat movie if you like martial arts and special effects check it out.",0
Movies_and_TV_5,4,OR,"We love this movie better than the original Wizard of Oz, not that the original was bad. Just we love this rebooted version more.

It is a dip into sci-fi and fantasy, a bit darker direction as well. But it was great!

I am certain most younger generation will love this movie.",0
Movies_and_TV_5,5,CG,"Very Entertaining.  Grimm is a real genius.  The characters are believable, the acting is solid.  There are some technical issues, but the movie is a true thrill ride.I enjoyed it.  It's a good movie, and one",1
Movies_and_TV_5,5,CG,"This is a great movie, it shows the true power of a true detective story. Very good. I love this movie! I am a huge fan of Treme. The chemistry between the characters is so good. The acting is perfect.",1
Movies_and_TV_5,5,CG,"I love all of the old ones, the reruns are great.

The only thing I would change is the video quality, but that is the only thing I would change.

I think this is a good collection, for those who love",1
Movies_and_TV_5,1,CG,I wish that Amazon would do an entire series on these two movies. They are so awesome. I really enjoyed the movie. The characters and the story were great. The acting was great. The acting was great. The acting was good.,1
Movies_and_TV_5,3,CG,"This effort was average at best. The movie was just too slow. There were too many scenes to finish. The acting was poor, and the writing was not even good. I would recommend it to anyone who likes action movies.I was excited to see",1
Movies_and_TV_5,1,CG,"Nope. Fell bloody short of a movie, but it is a good movie for a rainy day.Great show. Great cast. I liked it. The acting was great. The chemistry was great. The acting was great. The acting was great.",1
Movies_and_TV_5,4,CG,"French movie with subtitles, but it has the quality of a good movie. The movie has a lot of heart and is very informative. The music is great. The movie is very well acted and the acting is very good.",1
Movies_and_TV_5,3,CG,"Kick-Ass 2 was entertaining, but not an entertaining movie. I saw it for the first time and was a little disappointed. I liked it and then the next time I watched it again. It was still entertaining.",1
Movies_and_TV_5,1,CG,"This brainless, dumb sitcom ran for eight years.  The two main characters are just too boring and annoying.  The only reason I liked it so much is because of the great chemistry between the two characters.  It was good to see the chemistry",1
Movies_and_TV_5,5,CG,"Brilliantly brought to the screen, this movie is a must for all fans of the genre.  It is so well-acted, so well-acted, and so well-acted that it is almost like watching the movie at your own pace",1
Movies_and_TV_5,5,CG,This show is aired all over the world. It is a great show for kids and adults. Great show! Great story! I liked it. The acting was great. The writing was great. The acting was great. The acting was great.,1
Movies_and_TV_5,4,OR,"The movie contains all of the expected elements of the ""Biblical Epic""; just don't expect too many facts. The story as told is interesting and the camera work is at spectacle level. The chariot race (yes, I said ""chariot race"") has the same nail-biting element as it's name-sake. Smile. Quite enjoyable.",0
Movies_and_TV_5,5,OR,"For me it seemed alittle slow to take off, but once your into the film you understand that hey! I need to just hold in and listen to what it has to say otherwise I will miss the plot, once in I really enjoyed everything about the film. Worth purchasing really!.",0
Movies_and_TV_5,5,OR,"This is obviously a classic movie, and a favorite of mine for decades. I was sceptical of what Blu-ray could offer, but am dumfounded as to the new life given to this classic. I have never seen this movie like this presentation, and will never watch it any other way again.",0
Movies_and_TV_5,5,OR,This movie was great.  It explained what the Arab people want to do to Christians and Jews.  They are also teaching their children to kill at a very young age.  These people have no love just hate. Islam is a terrible religion that keeps the women in bondage.,0
Movies_and_TV_5,4,OR,"I agree with others, that the plot had real potential, but didn't take advantage of it. It was kind of ""lets stick with the previous storylines that did well"". Predictable is the word I'm looking for.

Still, I like Diane Keaton and Michael Douglas, although they didn't meld well in this one.",0
Movies_and_TV_5,5,OR,"Awesome, wonderful and fantastic!  My 21 month old daughter LOVES baby babble one & two.  They're her favorite dvd's by leaps & bounds.  Great learning tools & still entertaining, for little ones!  I really can't say enough. These ladies are truely knowledgeable! Deserves more than 5 stars!",0
Movies_and_TV_5,5,OR,"Although this is promoted as a Burt Lancaster movie, the real star is Edmund Gwenn (Oscar winner for The Miracle of 34th Street).  Gwenn is delightful as the inept forger of one-dollar bills.  Gwenn received an Oscar nomination for Best Supporting Actor in the little gem of a movie!",0
Movies_and_TV_5,5,OR,If you love the classics you have to buy this collection.  I remember watching these movies and how scared I was.  It is like turning the clock back and being that young person again.  For all of you who have not watched this movie you must see it.,0
Movies_and_TV_5,5,OR,"I really liked this comedy about the lucky stars gang! it's the second in the series! all the great hongkong stars are there...Jackie Chan, Yuen Biao , Sammo Hung , Richard Ng...and of course a whole lot of baddies who they  get to fight!  really funny and great action!",0
Movies_and_TV_5,2,OR,Be warned...I can only review this on the first 30 minutes and then I had to turn it off. Horrifyingly slow and boring. The lead actor who lives in his car? Devin Ratray?  Why????? Watching grass grow had more life. I just couldn't waste anymore of my life on this.,0
Movies_and_TV_5,5,OR,"For me, this movie captures all the magic and imagination of Walt Disney in a way few others ever have. I own this DVD myself and bought it for my daughter and my grandchildren. This movie is a true classic that I think never has received the acclaim it is due.",0
Movies_and_TV_5,3,CG,"This is the only season that has the chemistry and humor of a true detective story. It has the same two-part story, but with a twist that you never expected. I would recommend it to anyone who loves detective stories.I was excited to see this",1
